Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Pages,Gender,Age,month,Publish_Month,Page_cat,Price_cat
2024,6,유아,디즈니 픽사 인사이드 아웃 2 무비동화,에린 팰리갠트 글/디즈니 동화 아트팀 그림/이지안 역,애플비북스,10800,2024년 06월,20808,10,104,0,50,6,6,0-200,10000-15000
2024,6,유아,돌랑돌랑 여름,국지승 글그림,달달북스,14400,2024년 06월,11529,10,44,0,50,6,6,0-200,10000-15000
2024,6,유아,이상한 엄마,백희나 저,스토리보울,12600,2024년 05월,9039,10,40,0,50,6,5,0-200,10000-15000
2024,6,유아,진짜 진짜 행복해,애나벨 세구라 란츠 글그림/이진 역,오렌지연필,12600,2024년 05월,6243,9.8,32,0,50,6,5,0-200,10000-15000
2024,6,유아,거꾸로 토끼끼토,보람 글그림,길벗어린이,13500,2024년 05월,12570,9.8,48,0,50,6,5,0-200,10000-15000
2024,6,유아,말해 봐 말해 봐 너의 기분을,와카루 글그림/권남희 역/와타나베 야요이 감수,주니어RHK,12600,2024년 03월,4269,10,36,0,50,6,3,0-200,10000-15000
2024,6,유아,잠들기 전 엄마 아빠가 들려주는 한국 전래 동화 2,박지연 그림/이내경 편,지경사,16200,2024년 01월,150,9.8,96,0,50,6,1,0-200,15000-17500
2024,6,유아,기적의 파닉스 1~3 세트,한동오 글,길벗스쿨,36000,2023년 12월,14250,10,432,0,50,6,12,400+,25000+
2024,6,유아,잠들기 전 엄마 아빠가 들려주는 한국 전래 동화 1,이미애 저/황지영 그림,지경사,16200,2023년 11월,534,10,108,0,50,6,11,0-200,15000-17500
2024,6,유아,집콕 집중력 챌린지 103개,애플비북스 편집부 글/배정식. 전경. 김혜완. 정승 그림,애플비북스,7650,2022년 02월,2814,9.9,112,0,50,6,2,0-200,0-10000
2024,6,유아,맙소사. 나의 나쁜 하루,첼시 린 월리스 글/염혜원 그림/공경희 역,주니어RHK,16200,2023년 04월,2421,9.8,48,0,50,6,4,0-200,15000-17500
2024,6,유아,집콕 사고력 챌린지 103개,애플비북스 편집부 글/김혜완 그림,애플비북스,7650,2023년 01월,1152,9.8,112,0,50,6,1,0-200,0-10000
2024,6,유아,감정 호텔,리디아 브란코비치 글그림/장미란 역,책읽는곰,13500,2024년 02월,45366,9.9,40,0,60,6,2,0-200,10000-15000
2024,6,유아,여름이 온다,이수지 글그림,비룡소,24300,2021년 07월,11778,9.7,148,0,60,6,7,0-200,20000-25000
2024,6,유아,츠츠츠츠,이지은 글그림,사계절,15120,2024년 07월,28680,10,76,0,60,6,7,0-200,15000-17500
2024,6,유아,디즈니 픽사 인사이드 아웃 2 무비동화,에린 팰리갠트 글/디즈니 동화 아트팀 그림/이지안 역,애플비북스,10800,2024년 06월,20808,9,104,0,60,6,6,0-200,10000-15000
2024,6,유아,오늘은 어떤 낱말을 건져 볼까?,키아라 소렌티노 글/마르티나 로톤도 그림/서남희 역,FIKAJUNIOR(피카주니어),13500,2024년 06월,3156,10,40,0,60,6,6,0-200,10000-15000
2024,6,유아,꿈에서 맛본 똥파리,백희나 저,스토리보울,13500,2024년 06월,2364,10,317,0,60,6,6,300-350,10000-15000
2024,6,유아,움직이는 공룡,산드라 라부카리 글 / 뱅자맹 베퀴 그림 / 박진영 역,보림,30600,2024년 07월,1278,10,18,0,60,6,7,0-200,25000+
2024,6,유아,나는 개다,백희나 저,스토리보울,13500,2024년 05월,4110,10,48,0,60,6,5,0-200,10000-15000
2024,6,유아,벌새 하나가 작은 날개를 펼칠 때,델핀 자코 글그림/권오준 역,초록귤(우리학교),13950,2024년 05월,1923,10,32,0,60,6,5,0-200,10000-15000
2024,6,유아,기리네 집에 다리가 왔다,강인송 글/소복이 그림,노란상상,12600,2024년 05월,1278,10,48,0,60,6,5,0-200,10000-15000
2024,6,유아,안녕. 맛있겠다,미야니시 타츠야 글그림/고향옥 역,달리,11700,2024년 05월,8904,7.6,40,0,60,6,5,0-200,10000-15000
2024,6,유아,번개 토끼 팝업북 세트,이예숙 글그림,크레용하우스,18000,2024년 04월,1770,10,317,0,60,6,4,300-350,17500-20000
2024,6,유아,알사탕 제조법,백희나 저,스토리보울,9000,2024년 03월,84738,9.5,48,0,60,6,3,0-200,0-10000
2024,6,유아,공룡 편의점,이혜원 글/강은옥 그림,해와나무,12600,2024년 02월,1782,10,36,0,60,6,2,0-200,10000-15000
2024,6,유아,디즈니 위시 무비 동화,디즈니 동화 아트팀 그림,애플비,10800,2024년 01월,3615,10,101,0,60,6,1,0-200,10000-15000
2024,6,유아,일곱 빛깔 내 감정의 책,스테파니 쿠튜리에 글/모렌 푸아뇨넥 그림/김희정 역,청어람미디어,15300,2023년 11월,14559,9.9,32,0,60,6,11,0-200,15000-17500
2024,1,소설/시/희곡,마침내 멸망하는 여름,정 저,BOOKK(부크크),10000,2023년 02월,40068,10,92,1,10,6,2,0-200,0-10000
2024,1,소설/시/희곡,토마토 컵라면,차정은 저,BOOKK(부크크),8100,2024년 04월,38751,9.2,80,1,10,6,4,0-200,0-10000
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,10,6,4,300-350,10000-15000
2024,1,소설/시/희곡,[예스리커버] 마침내 멸망하는 여름,정 저,BOOKK(부크크),9900,2024년 06월,10650,9,120,1,10,6,6,0-200,0-10000
2024,1,소설/시/희곡,여름에는 상처가 제철,차정은 저,BOOKK(부크크),8000,2023년 07월,13548,9.3,60,1,10,6,7,0-200,0-10000
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,10,6,6,400+,10000-15000
2024,1,소설/시/희곡,구의 증명,최진영 저,은행나무,10800,2023년 04월,194964,9,192,1,10,6,4,0-200,10000-15000
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,10,6,6,400+,10000-15000
2024,1,소설/시/희곡,급류,정대건 저,민음사,12600,2022년 12월,19218,9.4,300,1,10,6,12,250-300,10000-15000
2024,1,소설/시/희곡,인간 실격,다자이 오사무 저,민음사,8100,2004년 05월,125343,9,191,1,10,6,5,0-200,0-10000
2024,1,소설/시/희곡,아이가 없는 집,알렉스 안도릴 저/유혜인 역,필름,16200,2024년 06월,52953,9.7,304,1,10,6,6,300-350,15000-17500
2024,1,소설/시/희곡,샤워젤과 소다수,고선경 저,문학동네,10800,2023년 10월,31101,8.8,176,1,10,6,10,0-200,10000-15000
2024,1,소설/시/희곡,채식주의자,한강 저,창비,13500,2022년 03월,53034,9.2,276,1,10,6,3,250-300,10000-15000
2024,1,소설/시/희곡,눈사람 자살 사건,최승호 저,달아실,11700,2019년 03월,44808,9.3,156,1,10,6,3,0-200,10000-15000
2024,1,소설/시/희곡,고백은 어째서 편지의 형식입니까?,오병량 저,문학동네,10800,2024년 05월,5580,9.5,132,1,10,6,5,0-200,10000-15000
2024,1,소설/시/희곡,아가미 (리커버),구병모 저,위즈덤하우스,13320,2018년 03월,12894,9.9,220,1,10,6,3,200-250,10000-15000
2024,1,소설/시/희곡,시한부,백은별 저,바른북스,15120,2024년 01월,33900,9.5,312,1,10,6,1,300-350,15000-17500
2024,1,소설/시/희곡,공룡의 이동 경로,김화진 저,스위밍꿀,13500,2023년 08월,8670,9.5,228,1,10,6,8,200-250,10000-15000
2024,1,소설/시/희곡,토마토 컵라면,차정은 저,BOOKK(부크크),8000,2023년 03월,24045,9.4,60,1,10,6,3,0-200,0-10000
2024,1,소설/시/희곡,사서함 110호의 우편물,이도우 저,수박설탕,15300,2022년 07월,23427,9.6,512,1,10,6,7,400+,15000-17500
2024,1,소설/시/희곡,전지적 독자 시점 PART 1 - 05,싱숑 저,비채,12150,2022년 01월,16152,9.4,338,1,10,6,1,300-350,10000-15000
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,20,6,4,300-350,10000-15000
2024,1,소설/시/희곡,마침내 멸망하는 여름,정 저,BOOKK(부크크),10000,2023년 02월,40068,10,92,1,20,6,2,0-200,0-10000
2024,1,소설/시/희곡,[예스리커버] 마침내 멸망하는 여름,정 저,BOOKK(부크크),9900,2024년 06월,10650,9,120,1,20,6,6,0-200,0-10000
2024,1,소설/시/희곡,홍학의 자리,정해연 저,엘릭시르,12600,2021년 07월,71769,9.4,336,1,20,6,7,300-350,10000-15000
2024,1,소설/시/희곡,아이가 없는 집,알렉스 안도릴 저/유혜인 역,필름,16200,2024년 06월,52953,9.7,304,1,20,6,6,300-350,15000-17500
2024,1,소설/시/희곡,두 사람의 인터내셔널,김기태 저,문학동네,15120,2024년 05월,59991,9.8,336,1,20,6,5,300-350,15000-17500
2024,1,소설/시/희곡,마녀와의 7일,히가시노 게이고 저/양윤옥 역,현대문학,16920,2024년 06월,35364,10,460,1,20,6,6,400+,15000-17500
2024,1,소설/시/희곡,토마토 컵라면,차정은 저,BOOKK(부크크),8100,2024년 04월,38751,9.2,80,1,20,6,4,0-200,0-10000
2024,1,소설/시/희곡,이처럼 사소한 것들,클레어 키건 저/홍한별 역,다산책방,12420,2023년 11월,305880,9.6,132,1,20,6,11,0-200,10000-15000
2024,1,소설/시/희곡,샤워젤과 소다수,고선경 저,문학동네,10800,2023년 10월,31101,8.8,176,1,20,6,10,0-200,10000-15000
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,20,6,6,400+,10000-15000
2024,1,소설/시/희곡,파과 (리커버),구병모 저,위즈덤하우스,14220,2018년 04월,25062,9.4,344,1,20,6,4,300-350,10000-15000
2024,1,소설/시/희곡,동경,김화진 저,문학동네,13950,2024년 06월,21306,10,224,1,20,6,6,200-250,10000-15000
2024,1,소설/시/희곡,당근밭 걷기,안희연 저,문학동네,10800,2024년 06월,18300,10,168,1,20,6,6,0-200,10000-15000
2024,1,소설/시/희곡,입속 지느러미,조예은 저,한겨레출판,13500,2024년 05월,13878,9.9,164,1,20,6,5,0-200,10000-15000
2024,1,소설/시/희곡,구의 증명,최진영 저,은행나무,10800,2023년 04월,194964,9,192,1,20,6,4,0-200,10000-15000
2024,1,소설/시/희곡,싯다르타,헤르만 헤세 저/박병덕 역,민음사,7200,2002년 01월,67959,9.4,240,1,20,6,1,200-250,0-10000
2024,1,소설/시/희곡,탕비실,이미예 저,한끼,12600,2024년 07월,10590,10,140,1,20,6,7,0-200,10000-15000
2024,1,소설/시/희곡,칵테일. 러브. 좀비,조예은 저,안전가옥,11700,2020년 04월,53424,9.2,165,1,20,6,4,0-200,10000-15000
2024,1,소설/시/희곡,아가미 (리커버),구병모 저,위즈덤하우스,13320,2018년 03월,12894,9.5,220,1,20,6,3,200-250,10000-15000
2024,1,소설/시/희곡,아주 희미한 빛으로도,최은영 저,문학동네,15120,2023년 08월,197910,9.7,352,1,20,6,8,350-400,15000-17500
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,20,6,6,400+,10000-15000
2024,1,소설/시/희곡,후이늠 Houyhnhnm,강화길. 구병모. 김혜순. 박형준. 안희연 저 외 7명 정보 더 보기/감추기,대한출판문화협회,9900,2024년 06월,15654,10,160,1,20,6,6,0-200,0-10000
2024,1,소설/시/희곡,첫사랑의 침공,권혁일 저,안전가옥,10800,2024년 06월,4668,10,228,1,20,6,6,200-250,10000-15000
2024,1,소설/시/희곡,그대는 나의 여름이 되세요,서덕준 저,위즈덤하우스,15300,2023년 12월,36144,9.5,264,1,20,6,12,250-300,15000-17500
2024,1,소설/시/희곡,여름에는 상처가 제철,차정은 저,BOOKK(부크크),8000,2023년 07월,13548,9.3,60,1,20,6,7,0-200,0-10000
2024,1,소설/시/희곡,너무나 많은 여름이,김연수 저,레제,14400,2023년 06월,64122,9.5,304,1,20,6,6,300-350,10000-15000
2024,1,소설/시/희곡,천 개의 파랑,천선란 저,허블,12600,2020년 08월,50052,9.5,376,1,20,6,8,350-400,10000-15000
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,30,6,4,300-350,10000-15000
2024,1,소설/시/희곡,마녀와의 7일,히가시노 게이고 저/양윤옥 역,현대문학,16920,2024년 06월,35364,10,460,1,30,6,6,400+,15000-17500
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,30,6,6,400+,10000-15000
2024,1,소설/시/희곡,나의 돈키호테,김호연 저,나무옆의자,16200,2024년 04월,146388,9.7,424,1,30,6,4,400+,15000-17500
2024,1,소설/시/희곡,퀸의 대각선 1,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,54396,9.7,304,1,30,6,6,300-350,15000-17500
2024,1,소설/시/희곡,탕비실,이미예 저,한끼,12600,2024년 07월,10590,10,140,1,30,6,7,0-200,10000-15000
2024,1,소설/시/희곡,퀸의 대각선 2,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,50142,9.7,296,1,30,6,6,250-300,15000-17500
2024,1,소설/시/희곡,이처럼 사소한 것들,클레어 키건 저/홍한별 역,다산책방,12420,2023년 11월,305880,9.6,132,1,30,6,11,0-200,10000-15000
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,30,6,6,400+,10000-15000
2024,1,소설/시/희곡,파과 (리커버),구병모 저,위즈덤하우스,14220,2018년 04월,25062,9.4,344,1,30,6,4,300-350,10000-15000
2024,1,소설/시/희곡,2024 제15회 젊은작가상 수상작품집,김멜라. 공현진. 김기태. 김남숙. 김지연 저 외 2명 정보 더 보기/감추기,문학동네,6930,2024년 03월,59865,9.6,372,1,30,6,3,350-400,0-10000
2024,1,소설/시/희곡,언젠가 우리가 같은 별을 바라본다면,차인표 저,해결책,10800,2021년 12월,17388,9.8,240,1,30,6,12,200-250,10000-15000
2024,1,소설/시/희곡,두 사람의 인터내셔널,김기태 저,문학동네,15120,2024년 05월,59991,9.8,336,1,30,6,5,300-350,15000-17500
2024,1,소설/시/희곡,나는 소망한다 내게 금지된 것을,양귀자 저,쓰다,13500,2019년 04월,37413,9.7,368,1,30,6,4,350-400,10000-15000
2024,1,소설/시/희곡,음악소설집,김애란. 김연수. 윤성희. 은희경. 편혜영 저,프란츠,16200,2024년 07월,6840,10,272,1,30,6,7,250-300,15000-17500
2024,1,소설/시/희곡,아이가 없는 집,알렉스 안도릴 저/유혜인 역,필름,16200,2024년 06월,52953,9.7,304,1,30,6,6,300-350,15000-17500
2024,1,소설/시/희곡,흐르는 강물처럼,셸리 리드 저/김보람 역,다산책방,15300,2024년 01월,62181,9.7,450,1,30,6,1,400+,15000-17500
2024,1,소설/시/희곡,아주 희미한 빛으로도,최은영 저,문학동네,15120,2023년 08월,197910,9.7,352,1,30,6,8,350-400,15000-17500
2024,1,소설/시/희곡,싯다르타,헤르만 헤세 저/박병덕 역,민음사,7200,2002년 01월,67959,9.4,240,1,30,6,1,200-250,0-10000
2024,1,소설/시/희곡,[예스리커버] 마침내 멸망하는 여름,정 저,BOOKK(부크크),9900,2024년 06월,10650,9,120,1,30,6,6,0-200,0-10000
2024,1,소설/시/희곡,당근밭 걷기,안희연 저,문학동네,10800,2024년 06월,18300,10,168,1,30,6,6,0-200,10000-15000
2024,1,소설/시/희곡,구의 증명,최진영 저,은행나무,10800,2023년 04월,194964,9,192,1,30,6,4,0-200,10000-15000
2024,1,소설/시/희곡,마침내 멸망하는 여름,정 저,BOOKK(부크크),10000,2023년 02월,40068,10,92,1,30,6,2,0-200,0-10000
2024,1,소설/시/희곡,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,15300,2018년 06월,164370,9.5,520,1,30,6,6,400+,15000-17500
2024,1,소설/시/희곡,소년이 온다,한강 저,창비,13500,2014년 05월,69351,9.6,216,1,30,6,5,200-250,10000-15000
2024,1,소설/시/희곡,러브 어페어 1~4 세트,이유진 저,파란 (파란미디어),54000,2024년 07월,6360,9.4,216,1,30,6,7,200-250,25000+
2024,1,소설/시/희곡,홍학의 자리,정해연 저,엘릭시르,12600,2021년 07월,71769,10,336,1,30,6,7,300-350,10000-15000
2024,1,소설/시/희곡,동경,김화진 저,문학동네,13950,2024년 06월,21306,9.9,224,1,30,6,6,200-250,10000-15000
2024,1,소설/시/희곡,언젠가 우리가 같은 별을 바라본다면,차인표 저,해결책,10800,2021년 12월,17388,9.8,240,1,40,6,12,200-250,10000-15000
2024,1,소설/시/희곡,퀸의 대각선 1,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,54396,9.7,304,1,40,6,6,300-350,15000-17500
2024,1,소설/시/희곡,나의 돈키호테,김호연 저,나무옆의자,16200,2024년 04월,146388,9.7,424,1,40,6,4,400+,15000-17500
2024,1,소설/시/희곡,퀸의 대각선 2,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,50142,9.7,296,1,40,6,6,250-300,15000-17500
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,40,6,6,400+,10000-15000
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,40,6,4,300-350,10000-15000
2024,1,소설/시/희곡,마녀와의 7일,히가시노 게이고 저/양윤옥 역,현대문학,16920,2024년 06월,35364,10,460,1,40,6,6,400+,15000-17500
2024,1,소설/시/희곡,이처럼 사소한 것들,클레어 키건 저/홍한별 역,다산책방,12420,2023년 11월,305880,9.6,132,1,40,6,11,0-200,10000-15000
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,40,6,6,400+,10000-15000
2024,1,소설/시/희곡,시한부,백은별 저,바른북스,15120,2024년 01월,33900,9.9,312,1,40,6,1,300-350,15000-17500
2024,1,소설/시/희곡,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,12600,2022년 05월,133494,9.3,324,1,40,6,5,300-350,10000-15000
2024,1,소설/시/희곡,맡겨진 소녀,클레어 키건 저/허진 역,다산책방,11700,2023년 04월,136791,9.5,104,1,40,6,4,0-200,10000-15000
2024,1,소설/시/희곡,아이가 없는 집,알렉스 안도릴 저/유혜인 역,필름,16200,2024년 06월,52953,9.7,304,1,40,6,6,300-350,15000-17500
2024,1,소설/시/희곡,어린 왕자 오리지널 초판본,앙투안 드 생텍쥐페리 저/변광배 해설/김수영 역,코너스톤(도서),2970,2020년 09월,100908,9.7,152,1,40,6,9,0-200,0-10000
2024,1,소설/시/희곡,음악소설집,김애란. 김연수. 윤성희. 은희경. 편혜영 저,프란츠,16200,2024년 07월,6840,10,272,1,40,6,7,250-300,15000-17500
2024,1,소설/시/희곡,구의 증명,최진영 저,은행나무,10800,2023년 04월,194964,9,192,1,40,6,4,0-200,10000-15000
2024,1,소설/시/희곡,싯다르타,헤르만 헤세 저/박병덕 역,민음사,7200,2002년 01월,67959,9.4,240,1,40,6,1,200-250,0-10000
2024,1,소설/시/희곡,동물농장,조지 오웰 저/도정일 역,민음사,7200,2001년 02월,61944,9.5,159,1,40,6,2,0-200,0-10000
2024,1,소설/시/희곡,탕비실,이미예 저,한끼,12600,2024년 07월,10590,10,140,1,40,6,7,0-200,10000-15000
2024,1,소설/시/희곡,홍학의 자리,정해연 저,엘릭시르,12600,2021년 07월,71769,9.4,336,1,40,6,7,300-350,10000-15000
2024,1,소설/시/희곡,불편한 편의점,김호연 저,나무옆의자,12600,2021년 04월,207081,9.5,268,1,40,6,4,250-300,10000-15000
2024,1,소설/시/희곡,파리대왕,윌리엄 골딩 저,문예출판사,7200,1999년 06월,19563,8.9,344,1,40,6,6,300-350,0-10000
2024,1,소설/시/희곡,나의 똑똑한 강아지,송희구 저,서삼독,15120,2024년 07월,2070,10,292,1,40,6,7,250-300,15000-17500
2024,1,소설/시/희곡,두 사람의 인터내셔널,김기태 저,문학동네,15120,2024년 05월,59991,9.8,336,1,40,6,5,300-350,15000-17500
2024,1,소설/시/희곡,흐르는 강물처럼,셸리 리드 저/김보람 역,다산책방,15300,2024년 01월,62181,9.7,450,1,40,6,1,400+,15000-17500
2024,1,소설/시/희곡,인어 사냥,차인표 저,해결책,13500,2022년 10월,2400,9.7,272,1,40,6,10,250-300,10000-15000
2024,1,소설/시/희곡,회색 인간,김동식 저,요다,11700,2017년 12월,70269,9.1,356,1,40,6,12,350-400,10000-15000
2024,1,소설/시/희곡,언젠가 우리가 같은 별을 바라본다면,차인표 저,해결책,10800,2021년 12월,17388,9.8,240,1,50,6,12,200-250,10000-15000
2024,1,소설/시/희곡,마녀와의 7일,히가시노 게이고 저/양윤옥 역,현대문학,16920,2024년 06월,35364,10,460,1,50,6,6,400+,15000-17500
2024,1,소설/시/희곡,나의 돈키호테,김호연 저,나무옆의자,16200,2024년 04월,146388,9.7,424,1,50,6,4,400+,15000-17500
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,50,6,6,400+,10000-15000
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,50,6,6,400+,10000-15000
2024,1,소설/시/희곡,퀸의 대각선 2,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,50142,9.7,296,1,50,6,6,250-300,15000-17500
2024,1,소설/시/희곡,퀸의 대각선 1,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,54396,9.7,304,1,50,6,6,300-350,15000-17500
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,50,6,4,300-350,10000-15000
2024,1,소설/시/희곡,여름은 오래 그곳에 남아,마쓰이에 마사시 저,비채,15120,2016년 08월,31197,9.1,432,1,50,6,8,400+,15000-17500
2024,1,소설/시/희곡,인어 사냥,차인표 저,해결책,13500,2022년 10월,2400,9.7,272,1,50,6,10,250-300,10000-15000
2024,1,소설/시/희곡,이처럼 사소한 것들,클레어 키건 저/홍한별 역,다산책방,12420,2023년 11월,305880,9.6,132,1,50,6,11,0-200,10000-15000
2024,1,소설/시/희곡,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,15300,2018년 06월,164370,9.5,520,1,50,6,6,400+,15000-17500
2024,1,소설/시/희곡,아이가 없는 집,알렉스 안도릴 저/유혜인 역,필름,16200,2024년 06월,52953,9.7,304,1,50,6,6,300-350,15000-17500
2024,1,소설/시/희곡,봄비를 맞다,황동규 저,문학과지성사,10800,2024년 05월,9270,10,156,1,50,6,5,0-200,10000-15000
2024,1,소설/시/희곡,2024 제15회 젊은작가상 수상작품집,김멜라. 공현진. 김기태. 김남숙. 김지연 저 외 2명 정보 더 보기/감추기,문학동네,6930,2024년 03월,59865,9.6,372,1,50,6,3,350-400,0-10000
2024,1,소설/시/희곡,작별하지 않는다,한강 저,문학동네,12600,2021년 09월,133641,9.3,332,1,50,6,9,300-350,10000-15000
2024,1,소설/시/희곡,음악소설집,김애란. 김연수. 윤성희. 은희경. 편혜영 저,프란츠,16200,2024년 07월,6840,10,272,1,50,6,7,250-300,15000-17500
2024,1,소설/시/희곡,동경,김화진 저,문학동네,13950,2024년 06월,21306,10,224,1,50,6,6,200-250,10000-15000
2024,1,소설/시/희곡,나목,박완서 저,세계사,16920,2024년 05월,7950,9.9,420,1,50,6,5,400+,15000-17500
2024,1,소설/시/희곡,씨 유 어게인,김지윤 저,클레이하우스,15300,2024년 06월,12915,9.8,332,1,50,6,6,300-350,15000-17500
2024,1,소설/시/희곡,두 사람의 인터내셔널,김기태 저,문학동네,15120,2024년 05월,59991,9.8,336,1,50,6,5,300-350,15000-17500
2024,1,소설/시/희곡,일러두기,조경란. 김기태. 박민정. 박솔뫼. 성혜령 저 외 1명 정보 더 보기/감추기,문학사상,14850,2024년 04월,16593,9.6,320,1,50,6,4,300-350,10000-15000
2024,1,소설/시/희곡,구의 증명,최진영 저,은행나무,10800,2023년 04월,194964,9,192,1,50,6,4,0-200,10000-15000
2024,1,소설/시/희곡,철도원 삼대,황석영 저,창비,18000,2020년 06월,41055,9.6,620,1,50,6,6,400+,17500-20000
2024,1,소설/시/희곡,포스 윙,레베카 야로스 저/이수현 역,북폴리오,23400,2024년 06월,4170,9.8,672,1,50,6,6,400+,20000-25000
2024,1,소설/시/희곡,녹나무의 여신,히가시노 게이고 저/양윤옥 역,소미미디어,16920,2024년 05월,43107,9.9,400,1,50,6,5,350-400,15000-17500
2024,1,소설/시/희곡,맡겨진 소녀,클레어 키건 저/허진 역,다산책방,11700,2023년 04월,136791,9.5,104,1,50,6,4,0-200,10000-15000
2024,1,소설/시/희곡,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,12600,2022년 05월,133494,9.3,324,1,50,6,5,300-350,10000-15000
2024,1,소설/시/희곡,밝은 밤,최은영 저,문학동네,13950,2021년 07월,63036,9.7,344,1,50,6,7,300-350,10000-15000
2024,1,소설/시/희곡,언젠가 우리가 같은 별을 바라본다면,차인표 저,해결책,10800,2021년 12월,17388,9.8,240,1,60,6,12,200-250,10000-15000
2024,1,소설/시/희곡,마녀와의 7일,히가시노 게이고 저/양윤옥 역,현대문학,16920,2024년 06월,35364,10,460,1,60,6,6,400+,15000-17500
2024,1,소설/시/희곡,리틀 라이프 1,한야 야나기하라 저,시공사,13320,2016년 06월,330414,9.2,620,1,60,6,6,400+,10000-15000
2024,1,소설/시/희곡,퀸의 대각선 2,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,50142,9.7,296,1,60,6,6,250-300,15000-17500
2024,1,소설/시/희곡,퀸의 대각선 1,베르나르 베르베르 저/전미연 역,열린책들,15120,2024년 06월,54396,9.7,304,1,60,6,6,300-350,15000-17500
2024,1,소설/시/희곡,리틀 라이프 2,한야 야나기하라 저,시공사,13320,2016년 06월,280197,9.8,436,1,60,6,6,400+,10000-15000
2024,1,소설/시/희곡,모순,양귀자 저,쓰다,11700,2013년 04월,313110,9.6,308,1,60,6,4,300-350,10000-15000
2024,1,소설/시/희곡,음악소설집,김애란. 김연수. 윤성희. 은희경. 편혜영 저,프란츠,16200,2024년 07월,6840,10,272,1,60,6,7,250-300,15000-17500
2024,1,소설/시/희곡,수요일의 편지,모리사와 아키오 저/권남희 역,문예춘추사,15120,2024년 07월,2685,10,284,1,60,6,7,250-300,15000-17500
2024,1,소설/시/희곡,일러두기,조경란. 김기태. 박민정. 박솔뫼. 성혜령 저 외 1명 정보 더 보기/감추기,문학사상,14850,2024년 04월,16593,9.6,320,1,60,6,4,300-350,10000-15000
2024,1,소설/시/희곡,2024 제15회 젊은작가상 수상작품집,김멜라. 공현진. 김기태. 김남숙. 김지연 저 외 2명 정보 더 보기/감추기,문학동네,6930,2024년 03월,59865,9.6,372,1,60,6,3,350-400,0-10000
2024,1,소설/시/희곡,인어 사냥,차인표 저,해결책,13500,2022년 10월,2400,9.7,272,1,60,6,10,250-300,10000-15000
2024,1,소설/시/희곡,불편한 편의점,김호연 저,나무옆의자,12600,2021년 04월,207081,9.5,268,1,60,6,4,250-300,10000-15000
2024,1,소설/시/희곡,여름,이디스 워튼 저/김욱동 역,민음사,10800,2020년 08월,10812,9.2,308,1,60,6,8,300-350,10000-15000
2024,1,소설/시/희곡,데미안,헤르만 헤세 저/전영애 역,민음사,7200,2000년 12월,111528,9.2,239,1,60,6,12,200-250,0-10000
2024,1,소설/시/희곡,십계,유키 하루오 저/김은모 역,블루홀6,15120,2024년 07월,780,10,344,1,60,6,7,300-350,15000-17500
2024,1,소설/시/희곡,고전 리뷰툰. 냉정과 열정 : 열정 편,키두니스트 저,골든래빗,19800,2024년 07월,972,10,376,1,60,6,7,350-400,17500-20000
